AuthorId,RecipeId,Rating,TestSetId
1163307C,206981,False,23725.0
1163307C,40501,False,23726.0
1163307C,160239,False,23727.0
1163307C,108210,False,23728.0
1163307C,109978,False,23729.0
1163307C,167899,True,23730.0
1163307C,179660,False,23731.0
1163307C,188795,False,23732.0
1163307C,177906,False,23733.0
1163307C,120221,True,23734.0
1163307C,314860,True,23735.0
494013B,95938,True,23736.0
494013B,26023,False,23737.0
494013B,40645,True,23738.0
54152C,27653,True,23739.0
54152C,119996,True,23740.0
312153E,347996,True,23741.0
530324E,19861,True,23742.0
2001335122C,437126,False,23743.0
1802022924C,145402,False,23744.0
1451341E,104700,False,23745.0
58648D,111084,True,23746.0
58648D,6925,True,23747.0
1242043E,310795,True,23748.0
1242043E,136589,True,23749.0
351252B,14189,True,23750.0
2692977D,218828,True,23751.0
1831139C,482609,False,23752.0
1831139C,416181,False,23753.0
1831139C,220417,False,23754.0
1831139C,78814,True,23755.0
1831139C,45506,True,23756.0
1831139C,146236,False,23757.0
1831139C,155959,False,23758.0
1831139C,395787,True,23759.0
1831139C,37374,True,23760.0
1831139C,300547,True,23761.0
1831139C,392840,False,23762.0
1831139C,483349,True,23763.0
1831139C,420779,True,23764.0
1831139C,82102,True,23765.0
1831139C,370846,False,23766.0
1831139C,416910,True,23767.0
1831139C,162125,False,23768.0
2002545922C,44487,False,23769.0
1790083A,297958,True,23770.0
2001545593E,27208,False,23771.0
735494A,101476,True,23772.0
1803663715D,258429,True,23773.0
1803721003B,396548,False,23774.0
1803721003B,72861,False,23775.0
1803721003B,51306,False,23776.0
1803721003B,196401,True,23777.0
1803721003B,176791,False,23778.0
1803721003B,147211,True,23779.0
78897D,50722,False,23780.0
78897D,60385,False,23781.0
78897D,13745,True,23782.0
78897D,100727,True,23783.0
78897D,185445,True,23784.0
78897D,28667,False,23785.0
78897D,80671,False,23786.0
78897D,5049,True,23787.0
74561E,112080,False,23788.0
74561E,65340,True,23789.0
74561E,144573,True,23790.0
1491471D,204071,True,23791.0
1491471D,114514,True,23792.0
756804E,50979,False,23793.0
2001936684C,263512,True,23794.0
2002726309A,38401,False,23795.0
2001487781D,44126,False,23796.0
264000D,465731,False,23797.0
2893148A,262140,True,23798.0
2893148A,141983,False,23799.0
12076204D,339453,False,23800.0
1800044097D,4808,False,23801.0
2343118C,32697,True,23802.0
2001332959D,132546,False,23803.0
2001332959D,39444,True,23804.0
2001332959D,22597,False,23805.0
2001332959D,314890,False,23806.0
1584474B,44321,True,23807.0
1584474B,91665,True,23808.0
1584474B,71931,True,23809.0
1584474B,9353,True,23810.0
1584474B,45809,False,23811.0
2001497131E,67284,False,23812.0
1275380C,52282,True,23813.0
1387528B,21105,False,23814.0
664281A,33919,True,23815.0
972515D,112974,True,23816.0
972515D,222682,False,23817.0
972515D,84807,True,23818.0
972515D,23037,False,23819.0
972515D,32836,False,23820.0
972515D,240856,True,23821.0
972515D,49431,True,23822.0
972515D,150058,False,23823.0
972515D,13108,True,23824.0
972515D,48977,False,23825.0
972515D,148019,True,23826.0
972515D,196631,True,23827.0
972515D,80674,False,23828.0
972515D,154074,False,23829.0
972515D,41492,True,23830.0
972515D,85349,True,23831.0
972515D,43051,True,23832.0
972515D,52711,False,23833.0
972515D,53235,True,23834.0
972515D,94233,True,23835.0
972515D,53914,True,23836.0
972515D,66256,True,23837.0
972515D,141020,False,23838.0
972515D,16600,False,23839.0
972515D,27310,True,23840.0
972515D,105862,False,23841.0
972515D,63310,False,23842.0
972515D,101619,True,23843.0
972515D,64648,False,23844.0
972515D,76681,False,23845.0
972515D,18348,False,23846.0
972515D,53272,False,23847.0
2000499961A,95251,False,23848.0
428427C,54820,False,23849.0
2001828468E,57311,True,23850.0
2001828468E,104710,True,23851.0
2001828468E,52206,True,23852.0
2001828468E,96405,True,23853.0
2001828468E,104673,True,23854.0
2001828468E,77337,True,23855.0
2001828468E,101211,True,23856.0
2001828468E,122271,True,23857.0
2001828468E,90406,False,23858.0
2001828468E,66575,False,23859.0
2001828468E,41685,True,23860.0
2001828468E,15640,False,23861.0
2001828468E,70832,True,23862.0
2001828468E,121790,True,23863.0
2001828468E,15091,False,23864.0
2001828468E,30801,True,23865.0
2001828468E,79766,False,23866.0
2001828468E,116185,True,23867.0
2001828468E,57535,False,23868.0
2001828468E,61402,True,23869.0
2001828468E,95022,True,23870.0
2001828468E,88286,True,23871.0
2001828468E,50851,False,23872.0
2001828468E,41283,True,23873.0
2001828468E,102880,False,23874.0
2001828468E,63831,True,23875.0
2001828468E,83084,False,23876.0
2001828468E,62134,False,23877.0
2001828468E,97524,False,23878.0
1772804C,447487,False,23879.0
500689E,80801,True,23880.0
500689E,224803,False,23881.0
500689E,489031,True,23882.0
500689E,148447,True,23883.0
500689E,241687,False,23884.0
500689E,279941,False,23885.0
500689E,89177,False,23886.0
500689E,224624,True,23887.0
500689E,227141,False,23888.0
500689E,228731,True,23889.0
500689E,210671,False,23890.0
500689E,15559,True,23891.0
500689E,313512,False,23892.0
500689E,218657,True,23893.0
500689E,293348,False,23894.0
500689E,126611,False,23895.0
500689E,301236,False,23896.0
500689E,202721,True,23897.0
500689E,329540,False,23898.0
500689E,197563,True,23899.0
500689E,152815,False,23900.0
500689E,489451,True,23901.0
500689E,179844,True,23902.0
500689E,293441,True,23903.0
500689E,106251,True,23904.0
500689E,311412,True,23905.0
500689E,348564,True,23906.0
500689E,368929,False,23907.0
500689E,162133,False,23908.0
269912B,136877,True,23909.0
584747C,31799,False,23910.0
2374488D,49017,True,23911.0
1266251C,56245,True,23912.0
874856E,51104,True,23913.0
2002002698B,174390,True,23914.0
2002300327C,25885,False,23915.0
2002300327C,108383,False,23916.0
2002300327C,208211,False,23917.0
2002300327C,27733,False,23918.0
2002455026A,170778,True,23919.0
1493376E,329206,True,23920.0
378239C,54752,True,23921.0
684070C,164309,True,23922.0
122077A,106474,True,23923.0
751515C,77037,False,23924.0
2626545D,65768,True,23925.0
2626545D,14175,False,23926.0
2626545D,16266,True,23927.0
516236A,11345,False,23928.0
52365C,18605,True,23929.0
341839C,147052,True,23930.0
1465523E,429031,False,23931.0
1591027C,45809,False,23932.0
1591027C,147697,True,23933.0
1591027C,29679,True,23934.0
1591027C,65131,True,23935.0
654660A,354943,True,23936.0
2429885A,15242,True,23937.0
510106C,40473,False,23938.0
510106C,59156,False,23939.0
510106C,39703,True,23940.0
510106C,176016,True,23941.0
510106C,122610,True,23942.0
510106C,28766,True,23943.0
510106C,135496,True,23944.0
510106C,20287,True,23945.0
510106C,125505,True,23946.0
510106C,96886,False,23947.0
510106C,94198,False,23948.0
510106C,81419,False,23949.0
510106C,28813,True,23950.0
510106C,93225,False,23951.0
940610C,11252,False,23952.0
44693A,52752,True,23953.0
2001520195E,79563,False,23954.0
2000415274D,260601,True,23955.0
1803495089D,91720,False,23956.0
1803495089D,83777,False,23957.0
1803495089D,117322,False,23958.0
1803495089D,167639,False,23959.0
1803495089D,16887,False,23960.0
1802607709E,10269,False,23961.0
1802607709E,63689,False,23962.0
2000847392C,26927,True,23963.0
1470914D,302537,True,23964.0
2002901277E,108651,False,23965.0
350086C,4627,True,23966.0
2007857E,15301,True,23967.0
2007857E,4957,True,23968.0
2002799901C,41755,False,23969.0
2001974287E,363205,False,23970.0
2001974287E,415903,True,23971.0
2002840682A,69868,True,23972.0
2313030A,129926,True,23973.0
2313030A,31562,True,23974.0
2313030A,65768,True,23975.0
2313030A,444606,False,23976.0
190787D,400440,True,23977.0
45233001A,11113,True,23978.0
2425289D,120390,True,23979.0
1803333233B,146036,False,23980.0
403342E,68876,True,23981.0
403342E,114264,False,23982.0
403342E,55980,True,23983.0
403342E,82410,True,23984.0
403342E,29912,True,23985.0
403342E,34191,True,23986.0
403342E,61051,True,23987.0
403342E,69089,True,23988.0
403342E,5025,True,23989.0
403342E,36517,False,23990.0
403342E,37910,False,23991.0
403342E,79253,False,23992.0
403342E,48612,True,23993.0
403342E,95888,False,23994.0
403342E,52128,True,23995.0
403342E,30951,True,23996.0
403342E,13181,True,23997.0
403342E,30742,False,23998.0
403342E,17381,False,23999.0
403342E,78619,False,24000.0
403342E,70088,True,24001.0
403342E,53039,False,24002.0
403342E,125543,False,24003.0
403342E,10986,True,24004.0
403342E,57824,False,24005.0
403342E,69868,True,24006.0
403342E,60415,True,24007.0
403342E,50398,True,24008.0
403342E,58209,False,24009.0
403342E,56283,True,24010.0
403342E,18506,True,24011.0
403342E,12253,False,24012.0
403342E,29461,True,24013.0
403342E,24464,False,24014.0
403342E,16575,True,24015.0
403342E,141327,True,24016.0
403342E,33838,True,24017.0
403342E,29674,True,24018.0
60415B,69917,True,24019.0
60415B,16381,True,24020.0
135063A,26110,True,24021.0
908072D,13307,True,24022.0
2000935749C,101968,True,24023.0
2000935749C,9494,True,24024.0
1803692402D,200459,False,24025.0
1582500C,80398,True,24026.0
1699120C,446127,True,24027.0
1699120C,14296,True,24028.0
721832A,179724,True,24029.0
1064824C,18458,False,24030.0
2434846A,3579,False,24031.0
119621C,151594,False,24032.0
335204D,21321,False,24033.0
335204D,66990,False,24034.0
335204D,56366,True,24035.0
1068859A,61726,False,24036.0
1068859A,133459,True,24037.0
1068859A,79116,True,24038.0
1068859A,109454,True,24039.0
1068859A,48913,False,24040.0
1068859A,68491,True,24041.0
1068859A,7612,True,24042.0
1068859A,48205,True,24043.0
1068859A,26257,True,24044.0
2002769097E,35919,True,24045.0
2002769097E,223692,False,24046.0
2002769097E,264192,True,24047.0
2002769097E,454388,False,24048.0
2002769097E,72380,True,24049.0
2002769097E,171934,True,24050.0
2002769097E,171016,False,24051.0
2002769097E,36719,False,24052.0
2002769097E,311191,False,24053.0
2002769097E,57908,False,24054.0
2002769097E,48395,True,24055.0
2002769097E,238378,True,24056.0
2002769097E,156187,True,24057.0
2002769097E,245872,True,24058.0
2002769097E,391354,True,24059.0
2002769097E,273781,False,24060.0
2002769097E,40673,True,24061.0
2002769097E,20799,False,24062.0
2002769097E,87478,True,24063.0
2002769097E,363102,True,24064.0
2002769097E,429904,False,24065.0
2002769097E,442366,False,24066.0
2002769097E,159249,True,24067.0
2002769097E,371624,False,24068.0
2002769097E,69717,True,24069.0
2002769097E,482053,True,24070.0
2002769097E,318483,False,24071.0
2002769097E,364525,False,24072.0
2002769097E,272862,False,24073.0
2002769097E,432294,True,24074.0
2002769097E,183777,False,24075.0
2002769097E,208259,False,24076.0
2002769097E,179382,False,24077.0
2002769097E,475399,True,24078.0
2002769097E,120838,False,24079.0
2002769097E,54355,True,24080.0
2002769097E,11284,False,24081.0
2002769097E,181057,False,24082.0
2002769097E,310302,True,24083.0
864764D,4178,False,24084.0
2001487681D,40647,False,24085.0
2000698505D,80129,True,24086.0
2000698505D,76560,True,24087.0
2000698505D,78707,True,24088.0
2000698505D,95778,False,24089.0
2000698505D,86863,False,24090.0
2000698505D,416391,True,24091.0
2000698505D,308617,False,24092.0
2000698505D,56460,True,24093.0
2000698505D,82971,False,24094.0
2000698505D,7551,True,24095.0
2000698505D,237054,False,24096.0
2000698505D,53301,False,24097.0
2000698505D,248190,True,24098.0
2000698505D,51594,False,24099.0
2000698505D,381986,True,24100.0
2000698505D,320585,True,24101.0
2000706871A,84987,True,24102.0
2000706871A,74080,True,24103.0
2000706871A,91624,False,24104.0
2000706871A,277898,False,24105.0
2000422020A,25723,False,24106.0
2000422020A,6629,False,24107.0
2000422020A,35393,False,24108.0
2000422020A,182597,True,24109.0
2215435D,252402,False,24110.0
2000810575B,49901,False,24111.0
2000810575B,126997,True,24112.0
2000169996E,293768,False,24113.0
2000169996E,39595,True,24114.0
2000169996E,286872,False,24115.0
2000169996E,181303,False,24116.0
746782A,199813,False,24117.0
493635A,304803,True,24118.0
2002310901B,17987,True,24119.0
2002310901B,206594,True,24120.0
105312B,58901,False,24121.0
1801302144D,111502,True,24122.0
593592D,26602,False,24123.0
1803016606C,34382,True,24124.0
2000370419B,50467,True,24125.0
2001396355B,171545,False,24126.0
2001396355B,175093,False,24127.0
641365A,311621,False,24128.0
416119D,15580,False,24129.0
1209740D,130781,True,24130.0
2302733B,128348,False,24131.0
386656B,264750,False,24132.0
1266359A,170558,False,24133.0
1266359A,38085,True,24134.0
1266359A,6671,False,24135.0
1266359A,373540,False,24136.0
470905C,10733,False,24137.0
1802477655E,74626,False,24138.0
2000320020D,121163,True,24139.0
2000320020D,415243,True,24140.0
2000320020D,124509,True,24141.0
2000320020D,427995,True,24142.0
2000320020D,220245,False,24143.0
2000320020D,375892,False,24144.0
2000320020D,377005,False,24145.0
2000320020D,403219,False,24146.0
2000320020D,415440,False,24147.0
2000320020D,296321,True,24148.0
2000320020D,395939,True,24149.0
2000320020D,164296,False,24150.0
2000320020D,273710,True,24151.0
2000320020D,187183,True,24152.0
2000320020D,349435,False,24153.0
2000320020D,310482,True,24154.0
2000320020D,283681,True,24155.0
2000320020D,39519,True,24156.0
2000320020D,88320,True,24157.0
2000320020D,505256,False,24158.0
2000320020D,410152,True,24159.0
2000320020D,117412,True,24160.0
2000320020D,187819,True,24161.0
2000320020D,308199,True,24162.0
2000320020D,31927,True,24163.0
2000320020D,295671,True,24164.0
2000320020D,80204,True,24165.0
2000320020D,28240,False,24166.0
2000320020D,139212,False,24167.0
2000320020D,506822,True,24168.0
2000320020D,60350,False,24169.0
2000320020D,204611,True,24170.0
2000320020D,455432,False,24171.0
2000320020D,255476,True,24172.0
2000320020D,187388,False,24173.0
2000320020D,205185,False,24174.0
2000320020D,498166,False,24175.0
2000320020D,261792,True,24176.0
2000320020D,78194,False,24177.0
2000320020D,237708,False,24178.0
2000320020D,178027,False,24179.0
2000320020D,183140,False,24180.0
2000320020D,333262,True,24181.0
2000320020D,469504,True,24182.0
2000320020D,457916,True,24183.0
2000320020D,54119,False,24184.0
2000320020D,371142,False,24185.0
2000320020D,458375,False,24186.0
2000320020D,331899,False,24187.0
2000320020D,188149,True,24188.0
2000320020D,266186,False,24189.0
2000320020D,355119,False,24190.0
2000320020D,93026,False,24191.0
2000320020D,171719,True,24192.0
2000320020D,456091,False,24193.0
614398D,48401,True,24194.0
614398D,24088,True,24195.0
2673866B,19002,False,24196.0
2002488902C,73700,True,24197.0
1911035C,100679,False,24198.0
1425430A,294196,True,24199.0
658849C,33120,True,24200.0
658849C,39609,False,24201.0
658849C,18583,False,24202.0
658849C,444761,True,24203.0
658849C,304705,True,24204.0
658849C,17365,False,24205.0
658849C,50338,True,24206.0
1843695B,387938,True,24207.0
1843695B,213961,False,24208.0
725130A,133426,True,24209.0
2097206E,63733,True,24210.0
2311683D,3110,True,24211.0
1946574D,58309,False,24212.0
823649A,91255,True,24213.0
35492A,214740,False,24214.0
2002769327A,145134,True,24215.0
1754681C,9822,False,24216.0
1105038C,89164,True,24217.0
2001730537E,41934,True,24218.0
2648270E,200154,True,24219.0
2648270E,146726,False,24220.0
716884C,36212,True,24221.0
280619C,8486,False,24222.0
280619C,446626,False,24223.0
141796E,39087,False,24224.0
799919D,70032,True,24225.0
2078276E,204514,True,24226.0
2078276E,186888,True,24227.0
777196C,333099,False,24228.0
58797C,84781,True,24229.0
1500748C,291902,True,24230.0
1500748C,291714,False,24231.0
1500748C,134627,False,24232.0
1500748C,122143,False,24233.0
1500748C,38748,True,24234.0
1500748C,85629,True,24235.0
1500748C,13961,True,24236.0
1500748C,185413,True,24237.0
1500748C,98446,True,24238.0
1500748C,294196,True,24239.0
1500748C,210032,True,24240.0
1500748C,139499,True,24241.0
1500748C,70097,True,24242.0
1500748C,87689,True,24243.0
1500748C,287950,True,24244.0
474716C,6518,False,24245.0
474716C,101101,False,24246.0
474716C,59661,True,24247.0
474716C,170937,True,24248.0
474716C,43779,False,24249.0
474716C,52711,True,24250.0
474716C,145256,False,24251.0
474716C,14061,True,24252.0
474716C,32833,False,24253.0
474716C,27520,True,24254.0
2000548853E,12194,True,24255.0
811221C,88937,True,24256.0
2001835979C,40121,True,24257.0
638273C,89564,True,24258.0
638273C,262498,True,24259.0
638273C,17310,False,24260.0
638273C,37040,True,24261.0
638273C,85449,True,24262.0
2001433539C,151029,True,24263.0
624861E,16476,False,24264.0
448053D,91735,True,24265.0
42023A,104474,True,24266.0
1091386B,92095,True,24267.0
1091386B,104171,False,24268.0
1091386B,32844,False,24269.0
1091386B,55577,True,24270.0
1091386B,54257,False,24271.0
1091386B,19135,False,24272.0
2002899647B,309333,True,24273.0
2002713250A,28976,True,24274.0
1608027B,71939,True,24275.0
416117B,380988,False,24276.0
881977B,30946,True,24277.0
567892C,380988,True,24278.0
2001652682B,47793,True,24279.0
2001652682B,158701,True,24280.0
2002782337C,206003,False,24281.0
2002782337C,18359,True,24282.0
2002782337C,33113,True,24283.0
1517555D,205890,True,24284.0
1391662D,35813,False,24285.0
410388D,125633,False,24286.0
2000796184D,170867,False,24287.0
632056D,71933,True,24288.0
632056D,340879,False,24289.0
632056D,32204,True,24290.0
632056D,27600,True,24291.0
226057E,179384,False,24292.0
311165C,132473,True,24293.0
715463D,76930,False,24294.0
707050D,510874,True,24295.0
2002018353D,392329,False,24296.0
97073A,70847,False,24297.0
97073A,246989,True,24298.0
2660190A,182190,True,24299.0
2072291B,354622,False,24300.0
1612503E,9954,True,24301.0
1612503E,49609,True,24302.0
1612503E,33921,True,24303.0
1612503E,76,False,24304.0
1612503E,256164,False,24305.0
1612503E,225645,True,24306.0
1650318E,81853,True,24307.0
1539302A,87461,False,24308.0
1539302A,37413,True,24309.0
1539302A,57543,True,24310.0
460094C,70165,True,24311.0
460094C,21363,True,24312.0
2001704297B,21535,False,24313.0
2001704297B,719,False,24314.0
2001704297B,86421,False,24315.0
2001704297B,50835,False,24316.0
2001704297B,32142,False,24317.0
2001704297B,39285,True,24318.0
143976C,485518,False,24319.0
2001169078C,14767,False,24320.0
2001169078C,204139,False,24321.0
2001169078C,228812,False,24322.0
2001169078C,210355,False,24323.0
2001169078C,208160,True,24324.0
2001169078C,35191,False,24325.0
2001169078C,25730,True,24326.0
1520455E,524947,True,24327.0
64160C,53365,True,24328.0
260975D,205890,False,24329.0
178824E,369895,True,24330.0
178824E,266270,True,24331.0
178824E,416737,True,24332.0
178824E,404273,False,24333.0
178824E,162218,False,24334.0
178824E,118458,True,24335.0
178824E,66056,False,24336.0
178824E,326516,True,24337.0
178824E,272487,True,24338.0
178824E,366278,False,24339.0
178824E,414098,True,24340.0
2408496B,73825,True,24341.0
1803120382C,269026,True,24342.0
2001840659E,113547,True,24343.0
2001840659E,281283,True,24344.0
2001840659E,202709,True,24345.0
2001586568A,298941,True,24346.0
232600C,184710,False,24347.0
1190411A,225371,True,24348.0
2818560B,32844,False,24349.0
2002658099E,127269,True,24350.0
2002302829C,136589,False,24351.0
50459C,102933,True,24352.0
50459C,103547,True,24353.0
50459C,251518,True,24354.0
50459C,78700,False,24355.0
50459C,69429,True,24356.0
50459C,24521,False,24357.0
50459C,20994,True,24358.0
50459C,211076,False,24359.0
50459C,18157,False,24360.0
50459C,173988,False,24361.0
50459C,245310,True,24362.0
50459C,17977,True,24363.0
50459C,401070,False,24364.0
2002140906B,61794,True,24365.0
2001837766C,64226,True,24366.0
2001038267B,152898,True,24367.0
447612A,41002,True,24368.0
1454496E,15976,False,24369.0
2727910C,449014,True,24370.0
2002347179D,43214,True,24371.0
1195773E,345022,False,24372.0
2245167B,29286,True,24373.0
97701B,133718,False,24374.0
225211D,321401,False,24375.0
1506591C,326993,True,24376.0
1602399D,277364,True,24377.0
421004D,54257,True,24378.0
1328550A,96018,True,24379.0
2002215601A,177072,True,24380.0
11237104E,446449,True,24381.0
1407810D,110503,False,24382.0
2000277278B,46922,False,24383.0
218828A,29649,True,24384.0
218828A,52680,False,24385.0
218828A,94993,False,24386.0
218828A,53914,False,24387.0
218828A,71486,True,24388.0
218828A,151587,True,24389.0
218828A,222479,False,24390.0
218828A,25856,False,24391.0
218828A,107485,True,24392.0
218828A,109825,False,24393.0
218828A,17246,True,24394.0
218828A,26049,False,24395.0
1958875C,92095,True,24396.0
2002182889D,29518,False,24397.0
1230533C,488734,True,24398.0
2001333780D,188840,True,24399.0
232730D,24986,True,24400.0
1220498E,42322,False,24401.0
2001520005B,13526,False,24402.0
840637B,43186,True,24403.0
840637B,277763,False,24404.0
840637B,47188,True,24405.0
840637B,13546,True,24406.0
840637B,486567,False,24407.0
840637B,4790,False,24408.0
840637B,22068,True,24409.0
840637B,27136,False,24410.0
840637B,33919,False,24411.0
2000444418A,5049,False,24412.0
2001806088B,104352,True,24413.0
220897C,63802,True,24414.0
220897C,63621,True,24415.0
1894541A,68036,False,24416.0
2002452473E,132258,True,24417.0
1313293D,145312,False,24418.0
1802801322E,21882,False,24419.0
1802801322E,184497,False,24420.0
1802407862E,342804,True,24421.0
1802876587D,88740,False,24422.0
2002693411C,294564,False,24423.0
1255871E,132344,True,24424.0
2002056413B,186868,True,24425.0
1849808D,16139,False,24426.0
1849808D,147409,False,24427.0
1849808D,39815,False,24428.0
2002441688E,85600,True,24429.0
2002441688E,182109,True,24430.0
2181542A,9377,True,24431.0
2181542A,5194,True,24432.0
1295319B,93019,True,24433.0
2001362782B,91781,True,24434.0
251427E,76077,False,24435.0
251427E,16896,False,24436.0
587326D,105597,True,24437.0
318339E,486261,True,24438.0
1314830A,128956,True,24439.0
1314830A,12458,True,24440.0
2002900787A,266186,True,24441.0
2553525A,76725,False,24442.0
942338E,46131,True,24443.0
942338E,368337,False,24444.0
942338E,135735,False,24445.0
942338E,31830,True,24446.0
942338E,46365,False,24447.0
942338E,103591,False,24448.0
942338E,169475,True,24449.0
278488C,521259,False,24450.0
1744142D,48824,True,24451.0
1744142D,234542,True,24452.0
1744142D,66703,False,24453.0
1744142D,53904,False,24454.0
1744142D,56872,False,24455.0
490143C,216744,False,24456.0
490143C,38705,True,24457.0
490143C,135090,False,24458.0
490143C,231927,True,24459.0
490143C,179391,True,24460.0
490143C,228987,True,24461.0
490143C,378880,True,24462.0
490143C,61360,True,24463.0
490143C,348368,True,24464.0
490143C,124400,True,24465.0
490143C,167821,True,24466.0
490143C,174349,True,24467.0
490143C,63826,True,24468.0
490143C,65725,False,24469.0
490143C,457434,True,24470.0
490143C,39846,False,24471.0
490143C,219302,True,24472.0
490143C,373087,True,24473.0
490143C,90361,True,24474.0
490143C,228817,False,24475.0
490143C,126199,False,24476.0
490143C,99935,False,24477.0
490143C,213030,True,24478.0
490143C,116436,False,24479.0
490143C,80308,True,24480.0
490143C,455990,False,24481.0
490143C,14263,True,24482.0
490143C,126578,True,24483.0
490143C,460368,True,24484.0
490143C,175534,True,24485.0
490143C,161609,False,24486.0
490143C,370918,True,24487.0
490143C,117071,False,24488.0
490143C,186144,False,24489.0
490143C,253665,True,24490.0
490143C,35193,False,24491.0
490143C,133796,False,24492.0
490143C,455375,False,24493.0
490143C,445255,False,24494.0
490143C,141473,True,24495.0
490143C,102139,True,24496.0
490143C,134160,True,24497.0
490143C,121164,True,24498.0
490143C,423482,True,24499.0
490143C,307689,False,24500.0
490143C,49394,True,24501.0
490143C,384232,False,24502.0
490143C,188181,False,24503.0
490143C,135997,True,24504.0
490143C,170871,True,24505.0
490143C,89207,True,24506.0
490143C,180804,True,24507.0
490143C,134775,True,24508.0
490143C,229164,False,24509.0
490143C,40110,True,24510.0
490143C,112600,False,24511.0
490143C,487965,True,24512.0
490143C,495345,True,24513.0
490143C,441811,True,24514.0
490143C,373009,False,24515.0
490143C,55633,False,24516.0
490143C,134245,False,24517.0
490143C,430293,True,24518.0
490143C,50886,True,24519.0
490143C,107590,False,24520.0
490143C,63498,True,24521.0
490143C,175594,True,24522.0
490143C,66325,True,24523.0
490143C,91644,True,24524.0
490143C,282929,False,24525.0
490143C,517428,False,24526.0
490143C,264982,False,24527.0
490143C,182916,True,24528.0
490143C,56402,True,24529.0
490143C,479424,False,24530.0
490143C,377618,True,24531.0
490143C,425565,False,24532.0
490143C,68756,True,24533.0
490143C,117153,True,24534.0
490143C,148093,True,24535.0
490143C,66470,True,24536.0
490143C,393790,False,24537.0
490143C,49157,True,24538.0
490143C,93895,False,24539.0
490143C,428587,False,24540.0
490143C,211588,False,24541.0
490143C,51787,False,24542.0
490143C,307684,True,24543.0
490143C,307940,False,24544.0
490143C,308048,True,24545.0
490143C,166059,True,24546.0
490143C,173705,False,24547.0
490143C,157777,False,24548.0
490143C,502902,False,24549.0
490143C,229812,True,24550.0
490143C,122956,True,24551.0
490143C,284289,True,24552.0
490143C,428600,True,24553.0
490143C,171463,True,24554.0
490143C,228387,True,24555.0
490143C,76732,False,24556.0
490143C,260119,True,24557.0
490143C,293850,True,24558.0
490143C,107402,True,24559.0
490143C,172974,False,24560.0
490143C,504307,True,24561.0
490143C,125633,True,24562.0
490143C,310386,False,24563.0
490143C,135211,True,24564.0
490143C,269346,True,24565.0
490143C,192418,True,24566.0
490143C,322018,False,24567.0
490143C,226522,True,24568.0
490143C,101969,True,24569.0
490143C,67116,False,24570.0
490143C,134856,True,24571.0
490143C,136957,False,24572.0
490143C,170718,True,24573.0
490143C,423995,True,24574.0
490143C,99583,False,24575.0
490143C,101079,True,24576.0
490143C,156266,False,24577.0
490143C,53381,False,24578.0
490143C,310500,True,24579.0
490143C,384252,False,24580.0
490143C,161382,False,24581.0
490143C,279304,True,24582.0
490143C,137711,True,24583.0
490143C,325157,False,24584.0
490143C,173450,True,24585.0
490143C,457832,False,24586.0
490143C,156080,True,24587.0
490143C,94952,True,24588.0
490143C,294820,False,24589.0
490143C,230722,True,24590.0
490143C,172467,True,24591.0
490143C,37555,True,24592.0
490143C,154183,False,24593.0
490143C,83186,True,24594.0
490143C,211977,True,24595.0
490143C,221952,True,24596.0
490143C,282854,True,24597.0
490143C,136215,False,24598.0
490143C,59201,True,24599.0
490143C,201758,False,24600.0
490143C,423491,False,24601.0
490143C,480852,True,24602.0
490143C,173638,False,24603.0
490143C,99773,True,24604.0
490143C,454888,False,24605.0
490143C,180393,False,24606.0
490143C,306740,False,24607.0
490143C,36633,True,24608.0
490143C,136735,True,24609.0
490143C,95480,True,24610.0
490143C,59338,True,24611.0
490143C,167868,True,24612.0
490143C,211589,True,24613.0
490143C,72216,True,24614.0
490143C,155539,True,24615.0
490143C,43753,False,24616.0
490143C,165988,True,24617.0
490143C,167513,True,24618.0
490143C,213476,False,24619.0
490143C,222554,True,24620.0
490143C,224249,False,24621.0
490143C,123175,True,24622.0
490143C,143498,False,24623.0
490143C,55451,True,24624.0
490143C,176060,False,24625.0
490143C,173319,True,24626.0
490143C,425159,True,24627.0
490143C,307579,True,24628.0
490143C,403192,False,24629.0
490143C,281530,True,24630.0
490143C,54017,False,24631.0
490143C,393006,False,24632.0
490143C,357944,False,24633.0
490143C,101928,True,24634.0
490143C,213078,True,24635.0
490143C,64623,False,24636.0
490143C,502992,True,24637.0
490143C,307576,True,24638.0
490143C,102755,False,24639.0
490143C,66947,False,24640.0
490143C,130916,True,24641.0
490143C,131835,True,24642.0
490143C,370217,True,24643.0
490143C,49931,False,24644.0
490143C,40601,True,24645.0
490143C,161293,False,24646.0
490143C,440726,False,24647.0
490143C,173813,True,24648.0
490143C,409972,True,24649.0
490143C,262410,False,24650.0
490143C,151348,True,24651.0
490143C,161549,True,24652.0
490143C,172461,True,24653.0
490143C,162268,True,24654.0
490143C,353998,True,24655.0
490143C,56103,False,24656.0
490143C,458389,True,24657.0
490143C,63886,False,24658.0
490143C,171845,True,24659.0
490143C,142045,True,24660.0
490143C,413654,False,24661.0
490143C,230026,False,24662.0
490143C,249906,True,24663.0
490143C,424790,False,24664.0
490143C,457241,False,24665.0
490143C,276931,True,24666.0
490143C,166022,True,24667.0
490143C,122135,True,24668.0
490143C,136422,True,24669.0
490143C,170184,True,24670.0
490143C,283044,False,24671.0
490143C,172928,True,24672.0
