AuthorId,RecipeId,Rating,Like,TestSetId
2001791882C,13527,True,False,
2001791882C,61073,False,False,
2001791882C,43162,True,False,
2001791882C,55136,True,False,
2001791882C,208583,True,False,
2001791882C,31607,False,False,
2001791882C,40054,False,False,
2001791882C,38618,True,False,
2001791882C,38220,True,False,
2001791882C,25690,True,False,
2001791882C,26756,False,False,
2001791882C,135003,True,False,
2001791882C,52419,False,False,
2001791882C,29695,False,False,
2001791882C,26168,True,False,
2001791882C,46374,False,False,
2001791882C,68890,True,False,
2001791882C,69089,True,False,
2001791882C,72109,False,True,
2001791882C,15265,True,True,
2001791882C,130650,False,True,
2001791882C,41653,True,True,
2001791882C,62874,False,True,
2001791882C,245650,False,True,
2001791882C,21761,False,True,
2001791882C,254429,False,True,
2001791882C,18422,True,True,
2001791882C,46611,True,True,
2001791882C,66941,False,True,
2001791882C,75737,False,True,
2001793039A,94412,False,False,
2001793411E,80581,True,False,
2001793701E,101039,True,False,
2001793701E,299072,False,False,
2001793701E,137027,False,False,
2001793701E,351456,True,False,
2001793701E,140651,True,True,
2001794011E,40645,True,False,
2001794724A,121939,True,True,
2001795042D,353681,True,False,
2001795325B,207201,False,False,
2001796272A,2422,False,False,
2001796402A,87967,False,False,
2001796402A,63831,False,False,
2001796402A,135866,True,False,
2001796402A,110506,False,False,
2001796402A,109385,True,False,
2001796402A,195985,True,False,
2001796402A,57495,False,False,
2001796510C,18458,True,False,
2001796569C,25793,True,False,
2001796825B,34924,True,False,
2001796825B,9186,True,False,
2001796825B,56471,True,False,
2001796825B,49651,True,False,
2001796825B,67256,True,False,
2001796825B,58951,False,False,
2001797085A,344870,True,False,
2001797085A,1209,True,False,
2001797110A,117892,True,False,
2001797202C,117496,False,False,
2001797258B,411991,True,False,
2001797555C,113015,False,False,
2001797555C,219321,True,False,
2001797555C,219423,True,False,
2001797630B,46015,True,True,
2001797929C,349752,True,False,
2001798318B,17554,True,False,
2001798702C,134360,True,False,
2001799122C,31022,True,False,
2001799146D,199579,True,False,
2001799720B,113109,False,False,
2001799794E,340111,True,False,
2001800090D,50594,False,False,
2001800090D,22782,False,False,
2001800546D,150993,True,False,
2001800614D,29439,True,True,
2001800631A,32614,True,False,
2001800631A,53405,False,False,
2001800836E,141983,True,True,
2001801071C,119363,True,False,
2001801200A,69379,False,False,
2001801292E,263842,True,False,
2001801349E,495124,True,False,
2001801473E,213127,False,False,
2001801493A,427328,True,False,
2001801581A,31500,False,False,
2001801604E,307400,True,False,
2001801604E,304355,False,False,
2001801604E,240787,True,False,
2001801604E,304459,True,False,
2001801604E,286413,False,False,
2001801604E,308854,True,False,
2001801604E,309737,True,False,
2001801604E,304213,False,False,
2001801604E,63621,False,False,
2001801604E,65931,True,False,
2001801604E,38070,False,False,
2001801604E,304652,True,False,
2001801604E,72624,True,False,
2001801604E,171513,True,False,
2001801604E,202388,False,True,
2001801604E,248248,True,True,
2001801604E,309730,False,True,
2001801812B,24054,False,False,
2001802005E,67425,False,False,
2001802166C,8668,False,False,
2001802317C,3091,False,False,
2001802317C,34125,False,False,
2001802889B,241926,False,False,
2001802889B,16892,True,False,
2001802889B,109734,True,False,
2001802889B,63860,True,False,
2001802889B,77417,True,False,
2001802889B,37960,False,False,
2001802889B,148399,True,False,
2001802889B,46072,False,False,
2001802889B,101104,False,False,
2001802889B,66963,False,False,
2001802889B,231103,False,False,
2001802889B,85259,True,False,
2001804057E,132916,True,False,
2001804300D,385277,False,False,
2001804300D,7036,True,False,
2001804300D,85465,False,False,
2001804686A,57642,True,False,
2001804764D,76142,False,False,
2001804927A,71732,False,False,
2001804927A,2501,False,False,
2001804927A,99476,True,False,
2001805290D,191777,False,False,
2001805737E,80156,False,False,
2001806454B,15194,False,False,
2001806754B,307262,True,False,
2001806786A,363879,True,False,
2001806932E,18058,True,False,
2001806993D,70339,False,False,
2001807563B,17260,True,False,
2001807735D,335466,True,False,
2001807748C,89932,True,False,
2001807748C,135350,True,False,
2001807748C,744,False,False,
2001807748C,54257,False,True,
2001807856A,138849,True,False,
2001809273B,485529,True,False,
2001809324D,54257,True,False,
2001809866D,344922,True,False,
2001809876D,179976,True,False,
2001810025A,128566,False,False,
2001810025A,68754,True,False,
2001810025A,63734,True,False,
2001810025A,242309,True,True,
2001810025A,56744,False,True,
2001810211D,336590,True,False,
2001810240B,350624,True,False,
2001810530B,88026,False,False,
2001810998D,95933,True,False,
2001811174C,135060,True,False,
2001811265D,146879,False,False,
2001811409A,46365,False,False,
2001811498C,147317,False,False,
2001811764C,28165,True,False,
2001811764C,45809,True,True,
2001812842A,112579,True,False,
2001813199B,213616,True,False,
2001814056B,20190,True,False,
2001814644C,78814,False,False,
2001814889C,110397,True,False,
2001814902B,48860,True,False,
2001815036B,183534,False,False,
2001815036B,25513,True,False,
2001815036B,4417,False,False,
2001815036B,48073,True,False,
2001815081C,347650,True,False,
2001815456A,323657,True,False,
2001815765A,8509,True,False,
2001816167C,83464,True,False,
2001816517B,24895,True,False,
2001816762A,459003,True,False,
2001817249C,44,True,False,
2001817373D,187062,False,False,
2001817373D,343137,True,False,
2001817373D,60049,True,False,
2001817373D,215414,True,False,
2001817373D,129972,False,False,
2001817373D,462744,True,False,
2001817373D,17123,False,False,
2001817373D,423171,True,False,
2001817714E,131848,True,False,
2001817727C,165254,True,True,
2001817902B,436613,True,False,
2001818062E,37336,False,False,
2001818062E,53081,True,False,
2001818062E,179792,True,False,
2001818062E,168558,False,False,
2001818354D,22176,True,False,
2001818354D,22782,False,False,
2001818354D,101003,False,False,
2001818354D,208501,True,False,
2001818377A,333930,True,False,
2001818463C,80156,True,False,
2001818655B,11860,True,False,
2001819239D,32618,False,False,
2001819239D,25745,False,False,
2001819239D,34390,True,False,
2001819239D,35450,False,False,
2001819258C,26780,True,False,
2001819279E,78925,True,False,
2001819465A,108746,True,False,
2001819604A,524744,False,False,
2001819712E,29150,False,True,
2001819812E,29210,False,False,
2001819966C,123316,True,False,
2001820394A,199579,False,False,
2001820627B,174356,True,False,
2001820627B,48827,True,False,
2001820734E,3233,False,False,
2001821095D,208401,False,False,
2001821095D,32844,True,False,
2001821095D,91801,True,True,
2001821545B,358364,True,False,
2001821679E,154409,True,True,
2001822324E,166528,True,True,
2001823011E,4169,True,False,
2001823318E,110506,False,False,
2001823496E,11266,False,False,
2001823496E,9957,True,False,
2001823496E,24799,True,False,
2001823496E,75737,True,False,
2001823496E,33170,False,False,
2001823496E,100480,False,False,
2001823496E,55768,False,False,
2001823530D,36984,False,False,
2001823672D,74790,True,False,
2001823846C,200529,True,False,
2001824230B,50484,False,False,
2001824762B,240864,True,True,
2001825256B,38846,False,False,
2001825338E,60325,True,False,
2001825557E,50772,False,True,
2001825557E,6675,False,True,
2001825610B,241141,True,False,
2001825636C,4973,False,False,
2001825934D,283945,True,False,
2001826169E,123640,True,False,
2001826465A,43703,False,False,
2001826467D,58549,False,True,
2001826550B,63071,False,False,
2001827069B,40832,False,False,
2001827142A,4762,True,False,
2001827222E,261637,False,False,
2001827547D,180027,True,True,
2001827558E,20654,False,False,
2001827605E,420398,False,True,
2001827612C,514605,True,False,
2001828141C,185704,True,True,
2001828529B,101376,True,False,
2001828875A,354588,False,True,
2001829093E,38590,False,False,
2001829233B,194550,True,True,
2001830077B,12488,True,False,
2001830459A,433791,True,True,
2001830666B,289658,False,False,
2001831510C,37374,False,False,
2001831514B,55661,False,False,
2001831684A,92095,False,False,
2001831689A,141568,False,False,
2001831689A,270698,False,False,
2001831695A,14499,False,False,
2001831916C,55831,False,False,
2001832254B,188274,False,False,
2001832331E,13707,False,False,
2001832671D,33520,True,False,
2001832671D,91665,False,False,
2001832671D,121237,False,False,
2001832812A,57669,True,True,
2001832813C,26110,True,False,
2001832977E,172618,False,True,
2001833039C,67059,False,False,
2001833039C,96111,False,False,
2001833039C,66648,False,False,
2001833039C,90209,True,False,
2001833045A,281861,True,False,
2001833200E,310277,True,True,
2001833504E,60912,False,False,
2001833538B,324138,False,False,
2001833767D,32204,False,False,
2001833770C,434863,True,False,
2001833835E,266467,True,False,
2001833835E,104732,False,False,
2001834437C,276916,True,False,
2001834634A,9327,True,False,
2001834634A,166668,True,False,
2001834634A,8969,True,False,
2001834634A,280193,False,False,
2001834634A,125662,False,True,
2001834705C,16993,False,False,
2001834705C,55198,True,False,
2001834705C,30018,True,False,
2001834705C,26338,False,False,
2001834705C,61788,False,False,
2001834705C,10211,False,False,
2001834705C,42918,False,False,
2001834705C,51506,False,False,
2001834705C,59179,True,False,
2001835346C,114263,True,False,
2001835346C,30239,False,False,
2001835355C,170420,False,True,
2001835718E,15342,True,True,
2001835744D,140438,True,False,
2001835744D,30366,False,False,
2001836043B,24986,True,False,
2001836395D,73166,True,False,
2001836762D,13170,False,False,
2001836973C,21225,False,True,
2001836995B,92809,False,True,
2001837022C,170721,False,False,
2001837022C,326739,True,False,
2001837022C,15003,True,True,
2001837265B,174096,False,False,
2001837438B,24363,False,False,
2001837438B,228047,True,False,
2001837438B,461618,False,False,
2001837438B,352673,True,False,
2001837438B,87736,True,True,
2001837572E,348802,True,False,
2001837659B,52892,False,False,
2001837659B,270210,True,False,
2001837659B,78194,True,False,
2001837659B,60402,False,False,
2001837718E,389963,False,False,
2001837741A,18185,True,False,
2001837976E,16288,False,False,
2001838017D,22782,False,False,
2001838107E,390744,True,False,
2001838181D,43427,True,False,
2001838246D,40269,True,False,
2001838539B,302120,True,False,
2001838730E,319219,True,False,
2001838773A,401060,False,False,
2001838809E,77820,True,False,
2001839126A,387731,False,False,
2001839187B,8701,True,False,
2001839561B,13877,False,False,
2001839647A,32204,False,False,
2001839647A,377969,False,False,
2001839647A,252267,True,False,
2001839647A,159253,False,False,
2001839647A,133821,False,False,
2001839647A,191886,True,False,
2001839647A,3745,True,True,
2001839683A,77703,False,False,
2001839683A,195011,True,False,
2001839683A,18364,True,True,
2001839812C,41121,True,False,
2001839812C,317846,False,False,
2001839812C,61180,False,False,
2001839812C,74341,True,False,
2001839812C,55841,False,False,
2001839812C,131997,False,False,
2001839812C,243389,True,False,
2001839812C,57967,False,True,
2001840126B,67468,False,False,
2001840126B,174568,False,False,
2001840479A,183446,False,False,
2001840479A,142210,True,False,
2001840479A,87925,True,False,
2001840479A,95738,False,False,
2001840670D,69063,False,False,
2001840670D,95222,True,False,
2001840959A,69372,False,False,
2001841491D,33525,True,False,
2001841491D,10211,False,False,
2001841491D,46878,False,False,
2001841491D,111972,True,False,
2001841491D,69202,False,False,
2001841491D,111212,True,False,
2001841491D,31467,True,False,
2001841491D,59564,True,False,
2001841491D,23597,False,False,
2001841491D,123960,False,False,
2001841491D,18869,True,False,
2001841491D,100442,False,False,
2001841491D,30853,False,False,
2001841491D,5274,False,False,
2001841491D,11800,False,False,
2001841491D,324377,True,False,
2001841491D,107343,True,False,
2001841491D,137189,True,False,
2001841491D,71588,True,False,
2001841491D,35813,False,False,
2001841491D,89014,True,False,
2001841491D,174894,False,False,
2001841491D,29843,True,False,
2001841491D,60997,True,False,
2001841491D,42229,True,False,
2001841491D,48587,False,False,
2001841491D,72220,True,False,
2001841491D,136451,False,False,
2001841491D,68390,True,False,
2001841491D,162500,True,False,
2001841491D,219166,True,False,
2001841491D,124780,False,False,
2001841491D,133821,False,False,
2001841491D,323514,False,False,
2001841491D,116785,True,False,
2001841491D,134849,False,False,
2001841491D,245268,True,False,
2001841491D,135294,False,False,
2001841491D,162644,True,False,
2001841491D,141353,True,False,
2001841491D,83429,False,False,
2001841491D,15489,False,False,
2001841491D,68412,True,False,
2001841491D,44838,True,False,
2001841491D,58905,False,False,
2001841491D,15344,False,False,
2001841491D,103121,False,False,
2001841491D,47195,True,False,
2001841491D,101657,True,False,
2001841491D,109423,False,False,
2001841491D,246057,False,False,
2001841491D,317943,False,False,
2001841491D,350534,False,False,
2001841491D,73011,True,False,
2001841491D,56276,True,False,
2001841491D,64954,False,False,
2001841491D,31475,False,False,
2001841491D,52104,True,False,
2001841491D,188944,False,False,
2001841491D,247451,False,False,
2001841491D,152717,True,False,
2001841491D,104628,False,False,
2001841491D,265550,True,False,
2001841491D,60535,False,True,
2001841600E,282070,False,False,
2001841717D,408227,False,False,
2001841924E,34556,True,False,
2001842062D,389544,True,False,
2001842062D,29679,False,False,
2001842062D,81857,False,False,
2001842299B,178080,True,False,
2001842432D,54257,True,False,
2001842432D,188992,True,False,
2001842432D,65816,False,False,
2001842955D,43285,True,False,
2001843027E,31717,True,False,
2001843165C,18255,True,False,
2001843292E,119722,False,False,
2001843349C,391538,False,False,
2001843396D,188761,True,False,
2001843457E,78622,False,False,
2001843457E,330250,True,False,
2001843457E,432153,True,False,
2001843745E,155186,False,False,
2001843745E,42273,True,False,
2001843745E,168084,False,False,
2001843745E,90325,True,False,
2001843745E,127479,True,False,
2001843745E,104490,True,False,
2001843745E,43253,False,True,
2001843757B,420398,True,False,
2001843800B,193957,True,False,
2001843914C,71485,True,True,
2001844423D,4007,False,False,
2001844423D,25690,False,True,
2001844540E,353859,False,False,
2001844717A,28814,True,False,
2001844750C,69709,False,False,
2001844750C,34398,False,False,
2001844750C,136292,True,False,
2001844750C,195888,True,True,
2001844750C,79462,False,True,
2001844750C,106251,False,True,
2001845197C,63071,False,True,
2001845424C,215370,True,False,
2001845543A,15846,True,False,
2001845591E,135350,True,False,
2001845895D,98934,False,False,
2001846067B,98867,False,True,
2001846701D,241037,True,False,
2001847023D,4770,False,False,
2001847408B,54351,False,False,
2001847968B,26339,False,True,
2001848095A,391028,True,False,
2001848288B,384873,True,False,
2001848411A,23461,True,True,
2001848588B,60350,False,False,
2001849407E,226218,False,False,
2001849407E,74251,False,False,
2001850222D,97496,True,False,
2001850347B,10866,True,False,
2001850408A,68347,True,False,
2001850554C,332957,False,False,
2001850602B,15242,False,False,
2001850869E,308474,False,False,
2001851217A,66191,True,False,
2001851260A,303050,False,False,
2001851260A,107072,False,False,
2001851260A,15411,True,False,
2001851260A,178925,False,False,
2001851260A,16702,True,False,
2001851260A,286579,False,False,
2001851260A,85629,False,False,
2001851260A,155616,False,False,
2001851260A,105726,False,False,
2001851260A,23313,True,False,
2001851260A,3294,True,False,
2001851260A,154065,True,False,
2001851260A,116849,True,False,
2001851260A,139518,False,False,
2001851260A,256354,True,False,
2001851260A,306834,True,False,
2001851640D,258480,True,False,
2001851855A,137303,True,False,
2001851865C,83668,True,False,
2001851869D,220821,False,False,
2001852008D,31750,True,True,
2001852144A,114907,True,True,
2001852588C,419488,False,True,
2001852895A,443832,False,False,
2001853188B,181232,True,False,
2001853188B,151854,True,False,
2001853227A,57763,False,False,
2001853227A,70522,False,False,
2001853227A,19213,True,False,
2001853227A,11699,True,False,
2001853389D,246604,False,False,
2001853686E,30252,False,False,
2001853686E,253207,True,False,
2001854087D,216804,True,False,
2001854288C,8166,False,False,
2001854466D,63357,True,False,
2001854466D,112433,True,False,
2001854466D,20755,False,False,
2001854466D,66038,True,False,
2001854545A,73922,True,False,
2001854671A,121799,False,False,
2001855618D,187004,True,False,
2001856275C,72983,True,False,
2001856275C,32327,True,False,
2001856275C,39087,True,False,
2001856275C,13253,False,False,
2001856275C,88578,True,False,
2001856275C,25812,False,False,
2001856275C,14959,False,False,
2001856275C,5297,True,False,
2001856392D,117565,False,False,
2001856705C,154126,True,False,
2001856756C,129302,True,False,
2001856802B,171116,True,False,
2001856802B,84614,False,False,
2001856802B,45620,True,False,
2001856802B,8770,True,False,
2001856802B,10428,False,False,
2001856802B,118010,False,False,
2001856802B,41854,False,False,
2001856802B,120365,True,False,
2001856802B,26519,False,False,
2001856802B,164780,False,False,
2001856802B,12458,False,False,
2001856802B,43390,False,False,
2001856802B,111746,False,False,
2001856802B,168802,True,False,
2001856802B,169863,False,False,
2001856802B,40984,True,False,
2001856802B,449452,False,False,
2001856802B,27221,False,False,
2001856802B,338348,False,False,
2001856905B,191057,False,True,
2001857101D,3560,True,False,
2001857141E,362388,False,False,
2001857582B,239398,False,False,
2001857641D,311966,False,False,
2001857641D,71732,True,False,
2001857641D,72826,True,False,
2001857674D,18458,True,True,
2001857765D,251536,True,False,
2001858185E,197687,False,False,
2001858185E,143794,True,False,
2001858249A,50847,True,False,
2001858487E,393523,False,False,
2001858647D,279036,False,False,
2001858755A,61755,True,False,
2001858765C,52089,True,False,
2001858852A,37139,True,False,
2001858854D,229178,True,False,
2001859065E,90932,False,False,
2001859249E,155480,True,False,
2001859263C,54752,False,False,
2001859263C,148234,True,False,
2001859290A,35493,True,False,
2001859594E,368029,True,False,
2001859654E,31817,True,False,
2001860082C,15901,False,False,
2001860301A,373284,True,False,
2001860408D,35813,False,False,
2001860621E,421092,True,False,
2001860638C,150032,True,False,
2001860638C,56941,False,False,
2001860672E,495275,False,False,
2001861325D,117211,False,False,
2001861325D,90674,True,False,
2001861460A,41205,False,False,
2001861971B,9974,False,False,
2001862155C,169010,False,False,
2001862185D,53336,True,False,
2001862185D,23139,True,False,
2001862185D,8972,False,True,
2001862185D,76273,True,True,
2001862267B,134666,False,False,
2001862267B,69633,True,False,
2001862267B,100554,False,False,
2001862267B,32204,False,False,
2001862267B,346442,False,False,
2001862267B,131229,True,False,
2001862267B,61184,True,False,
2001862407D,154442,True,False,
2001862407D,79116,False,False,
2001862407D,15587,False,False,
2001862632C,443929,True,False,
2001863628C,89204,False,False,
2001863754B,121962,False,True,
2001864354B,26499,True,False,
2001864354B,44126,True,False,
2001864354B,89204,True,False,
2001864354B,153508,False,False,
2001864354B,151829,False,False,
2001864354B,19209,True,False,
2001864354B,257276,True,False,
2001864435E,241259,True,False,
2001864795B,22782,True,True,
2001864823A,319358,True,False,
2001864823A,101332,True,False,
2001864823A,29983,True,False,
2001864823A,111514,False,False,
2001864823A,15072,True,True,
2001865050B,80746,False,False,
2001865146D,188055,False,False,
2001865169C,246601,True,True,
2001865337A,414383,True,False,
2001865350B,152847,True,False,
2001865505A,24550,False,False,
2001865709B,111065,True,False,
2001865784B,176092,False,False,
2001865996C,39563,True,False,
2001865996C,254555,True,False,
2001866337A,227694,True,True,
2001866377C,138288,False,False,
2001866440C,124994,False,False,
2001866665B,10614,True,True,
2001866805A,260681,False,False,
2001867308B,227333,True,False,
2001867347B,232482,False,False,
2001867673E,109944,True,True,
2001867684A,289323,True,False,
2001868827D,253767,True,True,
2001868915D,493413,False,False,
2001869014A,39281,True,False,
2001869014A,29265,True,False,
2001869014A,48402,False,False,
2001869014A,59029,True,False,
2001869014A,35831,True,False,
2001869014A,53594,True,False,
2001869014A,23465,False,False,
2001869014A,59896,True,False,
2001869014A,10125,True,True,
2001869014A,137530,True,True,
2001869094A,190492,True,False,
2001869741A,508302,False,False,
2001869958D,105573,False,False,
2001870697C,266015,False,True,
2001871396E,25754,True,False,
2001871535D,78102,True,False,
2001871785B,451,True,False,
2001871906E,288342,True,False,
2001871979D,148921,True,True,
2001873116D,430350,True,False,
2001873150B,64196,False,False,
2001873388C,505641,False,False,
2001873758B,43100,True,False,
2001873798B,214069,True,False,
2001873887D,49737,True,False,
2001873887D,130875,False,False,
2001873887D,251220,False,False,
2001874149E,129926,False,False,
2001874174C,177369,True,False,
2001874300E,67930,False,False,
2001874372A,187362,False,False,
2001874427E,66755,True,False,
2001874427E,72588,True,False,
2001874427E,76839,False,False,
2001874427E,24850,True,False,
2001874427E,39454,True,False,
2001874427E,76146,True,False,
2001874427E,91374,False,False,
2001874427E,114926,True,False,
2001874427E,21157,False,False,
2001874722B,473502,False,False,
2001874810C,73166,False,False,
2001874827E,152687,False,False,
2001874898D,155754,False,False,
2001876510B,191284,True,False,
2001876550E,54351,False,False,
2001876827E,354808,True,False,
2001876827E,368158,False,False,
2001876827E,410355,True,False,
2001876827E,22782,True,False,
2001876827E,450265,False,False,
2001876827E,391493,False,False,
2001876827E,285084,True,False,
2001876827E,242941,True,False,
2001876827E,278812,True,False,
2001876827E,262103,True,False,
2001876827E,245165,False,False,
2001876827E,416414,True,False,
2001876827E,274535,False,False,
2001876827E,462415,False,False,
2001876827E,71373,True,False,
2001876827E,266646,True,False,
2001876827E,244817,True,False,
2001876827E,269786,True,False,
2001876827E,55101,True,False,
2001876827E,465279,False,False,
2001876827E,408724,False,False,
2001876827E,501294,True,False,
2001876827E,264859,True,False,
2001876827E,366932,False,False,
2001876827E,496026,True,False,
2001876827E,459492,True,False,
2001876827E,124938,True,False,
2001876827E,434896,False,False,
2001876827E,307631,False,False,
2001876827E,198467,True,False,
2001876827E,336250,False,False,
2001876827E,347185,True,False,
2001876827E,339531,True,False,
2001876827E,391996,True,False,
2001876827E,272736,True,False,
2001876827E,432009,True,False,
2001876827E,358466,False,False,
2001876827E,52194,True,False,
2001876827E,376864,True,False,
2001876827E,421962,True,False,
2001876827E,467333,False,False,
2001876827E,125897,True,False,
2001876827E,430587,False,False,
2001876827E,39179,False,False,
2001876827E,236165,False,False,
2001876827E,457954,False,False,
2001876827E,489949,False,False,
2001876827E,289570,True,False,
2001876827E,504430,False,False,
2001876827E,340903,False,False,
2001876827E,351327,True,False,
2001876827E,137873,False,False,
2001876827E,102506,False,False,
2001876827E,142694,False,False,
2001876827E,375608,False,False,
2001876827E,351319,False,False,
2001876827E,202323,False,False,
2001876827E,233436,True,False,
2001876827E,16333,False,False,
2001876827E,297491,True,False,
2001876827E,450137,True,False,
2001876827E,123335,False,False,
2001876827E,366698,False,False,
2001876827E,459938,True,False,
2001876827E,346053,True,False,
2001876827E,185342,False,False,
2001876827E,329200,True,False,
2001876827E,428790,False,False,
2001876827E,44512,True,False,
2001876827E,394768,True,False,
2001876827E,18536,False,False,
2001876827E,249731,False,False,
2001876827E,335814,False,False,
2001876827E,225300,False,False,
2001876827E,360262,False,False,
2001876827E,413832,False,False,
2001876827E,502266,False,False,
2001876827E,216387,True,False,
2001876827E,392685,True,False,
2001876827E,316988,False,False,
2001876827E,382998,True,False,
2001876827E,335208,False,False,
2001876827E,458405,True,False,
2001876827E,114709,True,False,
2001876827E,464743,True,False,
2001876827E,481043,True,False,
2001876827E,282881,False,False,
2001876827E,347013,True,False,
2001876827E,242177,False,False,
2001876827E,283833,True,False,
2001876827E,266239,False,False,
2001876827E,150425,True,False,
2001876827E,289290,True,False,
2001876827E,242436,True,False,
2001876827E,24459,False,True,
2001876827E,446017,True,True,
2001877688D,19135,True,False,
2001878048E,198177,False,False,
2001878050B,364976,False,False,
2001878252B,271800,True,False,
2001878252B,227908,False,False,
2001878252B,403690,True,True,
2001878849D,150863,False,False,
2001879142D,86453,False,False,
2001879212B,162481,False,True,
2001880805B,131018,False,False,
2001881481D,2537,False,False,
2001881481D,1207,True,True,
2001881643A,468,True,False,
2001882094B,237164,True,False,
2001882261C,178971,False,False,
2001882261C,119192,False,False,
2001882261C,183399,True,False,
2001882261C,280694,False,True,
2001882261C,14187,True,True,
2001882261C,114102,False,True,
2001882366D,54351,False,False,
2001882466B,56366,False,True,
2001882466B,6627,True,True,
2001882483D,349246,False,False,
2001882764C,143874,True,False,
2001882764C,27208,True,False,
2001883035B,15411,False,False,
2001884464A,20715,False,False,
2001884704A,68428,False,False,
2001884859D,97098,False,False,
2001884859D,65427,True,False,
2001885089E,278814,True,True,
2001885834D,89422,False,False,
2001886055A,361651,True,False,
2001886592B,209349,True,False,
2001886593C,59907,True,False,
2001886593C,59911,True,False,
2001886696C,136733,True,False,
2001886696C,23616,False,False,
2001886696C,46877,True,False,
2001886696C,321719,True,False,
2001886696C,58158,True,False,
2001886696C,15345,True,False,
2001886696C,27013,False,True,
2001887097C,19213,True,False,
2001887097C,35185,False,False,
2001887929A,108522,True,False,
2001887929A,123901,False,False,
2001888262A,232875,True,False,
2001888262A,58563,False,False,
2001888264E,107868,False,False,
2001888264E,1171,True,False,
2001888264E,94612,True,False,
2001888264E,37000,True,False,
2001888264E,117789,False,False,
2001888264E,29400,False,False,
2001888264E,148419,True,False,
2001888264E,119749,True,False,
2001888264E,32454,True,False,
2001888264E,89204,True,True,
2001888264E,50849,True,True,
2001888264E,40195,True,True,
2001888264E,170375,False,True,
2001888264E,24799,False,True,
2001888306B,74470,True,False,
2001888484A,64803,True,False,
2001888484A,113510,False,False,
2001888484A,112936,True,False,
2001888484A,113136,True,False,
2001888484A,165576,True,False,
2001889096D,41494,False,False,
2001889178A,99558,True,False,
2001889379E,229896,False,True,
2001889410A,269463,True,False,
2001889429D,17123,False,False,
2001889480B,123181,False,False,
2001889586E,307829,True,False,
2001889586E,225977,False,False,
2001889586E,67470,True,True,
2001890547A,14858,True,True,
2001890592C,196526,True,False,
2001890959D,26110,False,False,
2001891100E,494515,True,False,
2001891281B,111408,False,False,
2001891441A,301335,False,True,
2001891479E,11107,True,True,
2001891521E,135272,False,True,
2001891689A,233479,False,False,
2001891689A,120351,True,False,
2001891689A,57065,False,False,
2001891689A,326825,True,False,
2001891689A,117892,False,False,
2001891689A,298511,False,False,
2001891689A,47444,False,False,
2001891689A,95988,True,False,
2001891689A,108972,False,False,
2001891689A,126155,True,False,
2001891689A,30644,True,False,
2001891689A,104352,True,False,
2001892035A,27144,False,False,
2001892035A,362388,False,False,
2001892079A,81211,True,False,
2001892544D,439307,True,False,
2001892836C,432257,False,False,
2001892953A,47354,True,False,
2001892953A,32194,True,False,
2001892953A,65643,False,False,
2001892986A,33049,False,False,
2001893036E,56744,False,False,
2001893076D,15220,False,False,
2001893076D,73488,False,False,
2001893076D,53878,True,False,
2001893076D,38783,False,False,
2001893076D,101967,False,False,
2001893076D,4042,False,False,
2001893076D,27208,False,False,
2001893076D,56103,False,False,
2001893076D,286692,False,False,
2001893076D,16246,True,False,
2001893076D,127029,True,False,
2001893076D,81136,False,True,
2001893076D,55808,False,True,
2001893142A,127140,False,False,
2001893415D,225039,False,False,
2001893673A,107123,True,False,
2001893778B,2642,True,False,
2001894516E,222188,True,True,
2001894629D,177036,False,False,
2001894629D,168743,True,False,
2001894891A,278214,False,True,
2001895146B,63302,False,False,
2001895146B,10428,True,False,
2001895146B,12365,False,False,
2001895146B,196226,True,False,
2001895146B,26420,True,False,
2001895146B,13982,False,True,
2001895146B,221105,False,True,
2001895146B,258828,True,True,
2001895146B,13228,True,True,
2001895146B,87075,True,True,
2001895146B,276996,False,True,
2001895146B,109222,True,True,
2001895146B,39478,True,True,
2001895146B,62875,False,True,
2001895146B,61772,True,True,
2001895709C,223858,False,False,
2001895717A,53601,False,False,
2001895717A,63118,False,False,
2001895979E,170604,False,False,
2001896439E,33921,True,False,
2001896443B,73922,True,False,
2001896499E,135350,False,False,
2001897093C,162337,True,False,
2001897342A,44055,True,True,
2001897448C,82886,True,False,
2001897650A,31379,True,False,
2001897650A,142705,False,False,
2001897650A,138136,False,False,
2001897650A,133489,False,False,
2001897650A,142623,True,False,
2001897650A,118659,False,False,
2001897650A,42431,False,False,
2001897650A,38957,False,False,
2001897854C,113036,True,False,
2001898102E,162224,False,True,
2001898209B,23537,False,False,
2001898209B,318840,True,False,
2001898209B,134212,True,True,
2001898209B,172290,True,True,
2001898572C,51199,True,True,
2001898905B,195393,False,False,
2001899206E,99966,False,False,
2001899230A,115153,True,False,
2001899230A,59311,False,False,
2001899324B,386328,False,False,
2001899607D,118026,False,False,
2001900143A,70761,True,False,
2001900143A,199510,False,False,
2001900143A,18497,True,True,
2001900436E,92136,True,False,
2001900436E,63860,False,False,
2001900436E,218245,True,False,
2001900516D,186855,False,True,
2001900621E,193592,False,False,
2001900621E,98031,False,False,
2001900621E,110546,False,False,
2001900958A,107575,True,False,
2001900964E,26370,False,False,
2001901170D,64356,False,False,
2001901170D,3034,False,False,
2001901531C,67733,True,False,
2001901582E,63659,True,False,
2001901653A,128257,False,False,
2001901788E,186947,True,False,
2001901810C,50719,True,False,
2001901867D,434406,False,False,
2001902080E,21670,True,False,
2001902080E,190876,True,False,
